unidad,categoria,variable,subvariable,fecha,valor
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2022-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2023-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-02-29,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-05-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-06-30,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-07-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-08-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-09-30,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-10-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-11-30,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2024-12-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-01-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-02-28,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-03-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-04-30,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-05-31,250.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-06-30,275.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-07-31,275.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-08-31,300.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-09-30,307.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-10-31,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-11-30,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-12-01,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-12-02,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-12-03,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-12-04,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,a)  Tesoro General de la Nación: ME y MVDOL,2025-12-05,316.59
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-01-31,67.43279883
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-02-29,63.75830904
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-03-31,59.83250729
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-04-30,35.84344184
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-05-31,25.65073061
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-06-30,26.38469388
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-07-31,23.41166181
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-08-31,21.84183673
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-09-30,21.45014577
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-10-31,20.53833819
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-11-30,19.07011662
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2020-12-31,19.44241983
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-01-31,18.38600583
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-02-28,18.48250729
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-03-31,20.36472303
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-04-30,20.7664723
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-05-31,22.75626822
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-06-30,18.27988338
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-07-31,16.29883382
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-08-31,10.01428571
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-09-30,9.304664723
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-10-31,11.66370262
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-11-30,14.79810496
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2021-12-31,33.71938776
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-01-31,45.18790087
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-02-28,55.72886297
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-03-31,65.65889213
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-04-30,70.99927114
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-05-31,70.04329446
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-06-30,70.28746356
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-07-31,69.32332362
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-08-31,70.54271137
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-09-30,56.96895044
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-10-31,59.91428571
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-11-30,66.68498542
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2022-12-31,73.46938776
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-01-31,65.24693878
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-02-28,41.41311953
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-03-31,173.4130898
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-04-30,165.3372239
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-05-31,167.9049574
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-06-30,182.0698787
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-07-31,215.225686
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-08-31,279.4414058
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-09-30,466.1076857
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-10-31,583.4049308
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-11-30,708.4603672
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2023-12-31,1112.208532
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-01-31,1574.674336
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-02-29,1663.989434
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-03-31,1816.64181
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-04-30,1950.48565
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-05-31,2059.414089
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-06-30,2123.532962
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-07-31,2380.801438
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-08-31,2511.731309
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-09-30,2505.823996
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-10-31,2506.522008
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-11-30,2590.193388
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2024-12-31,2398.780119
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-01-31,2726.765423
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-02-28,2766.009243
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-03-31,2702.617166
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-04-30,2644.059639
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-05-31,2628.488196
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-06-30,2631.313177
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-07-31,2610.209207
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-08-31,2559.537684
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-09-30,2565.975791
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-10-31,2404.115484
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-11-30,2534.758478
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-12-01,2544.030334
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-12-02,2544.582859
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-12-03,2545.135384
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-12-04,2545.687909
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia,2025-12-05,2651.485524
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-01-31,462.589
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-02-29,437.382
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-03-31,410.451
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-04-30,245.886011
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-05-31,175.964012
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-06-30,180.999
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-07-31,160.604
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-08-31,149.835
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-09-30,147.148
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-10-31,140.893
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-11-30,130.821
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2020-12-31,133.375
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-01-31,126.128
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-02-28,126.79
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-03-31,139.702
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-04-30,142.458
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-05-31,156.108
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-06-30,125.4
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-07-31,111.81
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-08-31,68.698
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-09-30,63.83
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-10-31,80.013
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-11-30,101.515
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2021-12-31,231.315
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-01-31,309.989
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-02-28,382.3
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-03-31,450.42
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-04-30,487.055
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-05-31,480.497
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-06-30,482.172
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-07-31,475.558
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-08-31,483.923
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-09-30,390.807
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-10-31,411.012
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-11-30,457.459
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2022-12-31,504.0
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-01-31,447.594
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-02-28,284.094
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-03-31,1189.613796
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-04-30,1134.213356
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-05-31,1151.828008
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-06-30,1248.999368
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-07-31,1476.448206
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-08-31,1916.968044
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-09-30,3197.498724
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-10-31,4002.157825
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-11-30,4860.038119
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2023-12-31,7629.750532
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-01-31,10802.26594
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-02-29,11414.96752
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-03-31,12462.16281
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-04-30,13380.33156
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-05-31,14127.58065
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-06-30,14144.72978
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-07-31,15105.95625
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-08-31,15722.34694
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-09-30,15681.82277
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-10-31,15686.61114
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-11-30,16260.5968
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2024-12-31,14947.50177
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-01-31,17197.48096
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-02-28,17466.69357
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-03-31,17031.82392
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-04-30,16630.11928
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-05-31,16523.29919
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-06-30,16542.67856
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-07-31,16397.90532
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-08-31,16050.29867
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-09-30,16094.46408
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-10-31,14984.10238
